id,audio_file_path,journal_text,sentiment_analysis_result,upload_date,user_id_id,title
309,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt a mix of sadness and frustration that left me feeling mentally exhausted. No matter how much I tried to push through, the emotions lingered. It’s difficult to function when you’re feeling this way. I just hope tomorrow brings a fresh start.",Negative,2024-09-14 03:45:20,36,Negative Journal 309
310,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I spent the morning reorganizing my bookshelf, and it felt oddly satisfying. I rediscovered a few books I had completely forgotten about. It’s a little project, but seeing everything neat brings a surprising amount of joy. I may tackle the closet next!",Positive,2024-08-30 00:57:12,36,Negative Journal 310
311,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I tried a new recipe today, and though it didn’t turn out as expected, the process was fun. I realized that cooking has a calming effect on me. The kitchen was a mess, but it was worth it. Maybe next time, I’ll try something simpler.",Positive,2024-08-27 10:52:13,36,Negative Journal 311
312,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent a few hours at the local park, just watching people go about their day. It’s fascinating to see how everyone has their own unique rhythm and purpose. I felt strangely connected to the world by simply observing. Sometimes, it’s nice to just be a quiet spectator.",Positive,2024-09-22 12:18:44,36,Negative Journal 312
313,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I finally got around to fixing that squeaky door in the house. It was a small task, but crossing it off my to-do list felt rewarding. It’s amazing how little things can make a difference in how a home feels. Now, no more annoying squeaks!",Positive,2024-08-28 19:15:24,36,Negative Journal 313
314,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I decided to spend some time sketching today, and it felt so good to do something creative. I forgot how much I enjoy the feeling of pencil on paper. It’s not perfect, but it’s mine. I should make time for this more often.",Positive,2024-09-24 09:35:28,36,Negative Journal 314
315,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Took a long walk through my neighborhood this evening, and I noticed so many little details I had overlooked before. It’s amazing how different everything feels when you’re truly present. The fresh air cleared my mind. I think I’ll make evening walks a regular thing.",Positive,2024-09-18 10:27:09,36,Negative Journal 315
316,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I cleaned out my old emails, deleting hundreds of messages I no longer need. It was surprisingly satisfying to declutter my digital space. It’s like a weight lifted off my shoulders. Now, I feel ready to tackle the rest of the week!",Positive,2024-08-28 08:02:50,36,Negative Journal 316
317,exercises/1/2024_09_20/Landmark_1_brian.mp3,I binge-watched an entire season of a show I just discovered. It felt nice to just relax and get lost in someone else’s story. It’s been a while since I let myself unwind like this. A perfect lazy day if you ask me.,Positive,2024-09-22 06:25:47,36,Negative Journal 317
318,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I picked up my guitar after months and played a few songs. My fingers were rusty, but the music felt as comforting as ever. It’s like reconnecting with an old friend. I’m going to keep this going, even if it’s just a few minutes a day.",Positive,2024-09-04 15:37:27,36,Negative Journal 318
319,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I browsed through old photos and reminisced about past travels. It’s amazing how many memories can be packed into a single image. I feel a little nostalgic, but grateful for all those experiences. Maybe it’s time to start planning another adventure.",Positive,2024-09-21 16:15:38,36,Negative Journal 319
320,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the evening playing board games with family, and we laughed more than we have in a while. It’s these simple moments that remind me of the importance of quality time. Winning wasn’t the point; it was just about being together. Definitely a night to remember.",Positive,2024-09-03 03:25:15,36,Negative Journal 320
321,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I decided to try meditation today, and though I was restless at first, it eventually brought a sense of calm. Focusing on my breathing helped me tune out the noise of everyday life. It’s a new habit I’d like to develop. Small steps toward inner peace.",Positive,2024-08-30 17:38:50,36,Negative Journal 321
322,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I watered my plants and noticed they’re thriving. It’s nice to see something I care for grow and flourish. Gardening is surprisingly rewarding. I think I’ll add a few more plants to my collection.",Positive,2024-09-10 18:30:18,36,Negative Journal 322
323,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I found an old journal entry from years ago and spent some time reading through it. It was interesting to see how much I’ve changed and grown. Reflecting on my younger self gave me a fresh perspective. Growth really is a journey.",Positive,2024-08-27 02:18:44,36,Negative Journal 323
324,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the afternoon reorganizing my kitchen cupboards. It was long overdue, and now everything has its place. Cooking will be so much easier with a clear setup. Small changes make such a big difference.",Positive,2024-09-14 05:07:15,37,Negative Journal 324
325,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I took my dog to the park, and watching him run around freely was such a joy. There’s something so pure and happy about dogs in their element. Seeing him so content made my day brighter. We should do this more often.",Positive,2024-09-21 19:51:08,37,Negative Journal 325
326,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I finally tried a yoga class online, and it was more challenging than I thought. It felt good to stretch and focus on my body’s movements. I think I’ll make this a regular part of my week. It’s nice to find a new way to unwind.",Positive,2024-09-13 19:37:42,37,Negative Journal 326
327,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the morning listening to old records, and it took me back to simpler times. There’s a warmth in the crackling sound that streaming music just doesn’t have. It felt like a cozy, nostalgic trip. I should pull these out more often.",Positive,2024-09-07 14:19:37,38,Negative Journal 327
328,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I tried my hand at some light DIY crafts. I’m no artist, but there’s something fun about making something with your own hands. The results aren’t perfect, but they have a certain charm. It was a nice change from my usual routine.",Positive,2024-09-10 20:35:29,38,Negative Journal 328
329,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had a quiet evening looking through my favorite poetry collection. Each poem feels like a little world to get lost in. It was soothing to revisit words that once brought me comfort. Poetry has a way of speaking directly to the soul.,Positive,2024-09-24 20:22:49,38,Positive Journal 329
330,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Spent the day tending to my indoor plants, giving each one a bit of extra attention. I feel like a proud plant parent seeing them grow so well. It’s rewarding to nurture something, even if it’s just plants. They really brighten up my space.",Positive,2024-09-16 01:43:03,38,Positive Journal 330
331,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I tried my first jigsaw puzzle today, and it was oddly therapeutic. The process of finding each piece’s place helped me unwind. It was satisfying to see the picture slowly come together. I might have found a new favorite hobby.",Positive,2024-08-30 16:28:33,38,Positive Journal 331
332,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I decided to take the scenic route home and discovered a beautiful little café along the way. It was a nice surprise and a welcome break from my usual routine. Sometimes, the unplanned moments are the best. I’ll definitely be back to try their coffee.",Positive,2024-09-24 02:01:32,38,Positive Journal 332
333,exercises/1/2024_09_20/Landmark_1_brian.mp3,I spent the afternoon sorting through old letters and mementos. It was a walk down memory lane that brought back a lot of emotions. Seeing how much I’ve grown since then is encouraging. I’m grateful for the memories and lessons along the way.,Positive,2024-09-03 17:34:56,38,Negative Journal 333
334,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I baked bread for the first time, and the smell filled the whole house. There’s something incredibly satisfying about making something from scratch. It didn’t come out perfect, but I’m proud of the effort. I’ll give it another try next week.",Positive,2024-09-01 13:24:36,38,Negative Journal 334
335,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I went stargazing tonight, lying in the backyard and watching the night sky. It’s humbling to think about how vast the universe is. Moments like these make my worries feel small. I should spend more time appreciating the beauty above.",Positive,2024-09-23 04:46:13,39,Negative Journal 335
336,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I watched a documentary on art history today, and it was fascinating. There’s so much about the world I still don’t know. It’s inspiring to learn about people who’ve dedicated their lives to creativity. It sparked a curiosity in me to explore new things.",Positive,2024-09-01 19:40:02,39,Negative Journal 336
337,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I tried a new form of journaling: gratitude journaling. Listing things I’m thankful for helped me reflect on the good in my life. It was a refreshing practice, and I felt more positive afterward. I think I’ll make it part of my daily routine.",Positive,2024-09-21 06:37:11,39,Negative Journal 337
338,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the evening writing in my journal, jotting down dreams and goals. It’s exciting to think about what the future might hold. There’s something powerful about putting your aspirations into words. I feel more inspired and motivated than ever.",Positive,2024-09-15 20:47:35,39,Negative Journal 338
339,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I played board games online with friends tonight, and we laughed so much. It reminded me of all the fun we used to have in person. Even virtual connections feel meaningful when shared with the right people. I’m thankful for friends who bring joy into my life.",Positive,2024-09-16 07:14:37,39,Negative Journal 339
340,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I practiced a new language skill I’m learning, and it felt rewarding to see progress. I can now form basic sentences, and it’s exciting to feel growth. Language learning is challenging, but the small wins keep me motivated. I look forward to becoming more fluent.",Positive,2024-09-23 09:18:16,39,Negative Journal 340
341,exercises/1/2024_09_20/Landmark_1_brian.mp3,I spent some time today organizing my digital photos. It was fun revisiting old memories and seeing how much has changed. There’s something fulfilling about bringing order to the chaos of digital files. It’s a project I’ll continue until everything’s organized.,Positive,2024-09-03 20:28:33,39,Negative Journal 341
342,exercises/1/2024_09_20/Landmark_1_brian.mp3,Took a stroll around the neighborhood to enjoy the changing seasons. The colors and sounds of nature are so soothing. Being present in the moment reminded me of the beauty in everyday life. I feel refreshed and ready to take on the week.,Positive,2024-08-26 07:57:58,39,Negative Journal 342
